Entity,Code,Day,new_vaccinations_smoothed
Austria,AUT,2021-02-28,18276
Austria,AUT,2021-03-01,18561
Austria,AUT,2021-03-02,20098
Austria,AUT,2021-03-03,21290
Austria,AUT,2021-03-04,22378
Austria,AUT,2021-03-05,23512
Austria,AUT,2021-03-06,23947
Austria,AUT,2021-03-07,24205
Austria,AUT,2021-03-08,24602
Austria,AUT,2021-03-09,25012
Austria,AUT,2021-03-10,25137
Austria,AUT,2021-03-11,27615
Austria,AUT,2021-03-12,30696
Austria,AUT,2021-03-13,34192
Austria,AUT,2021-03-14,36950
Austria,AUT,2021-03-15,38312
Austria,AUT,2021-03-16,38330
Austria,AUT,2021-03-17,39145
Austria,AUT,2021-03-18,37720
Austria,AUT,2021-03-19,37057
Austria,AUT,2021-03-20,36347
Austria,AUT,2021-03-21,34108
Austria,AUT,2021-03-22,33383
Austria,AUT,2021-03-23,34469
Austria,AUT,2021-03-24,35239
Austria,AUT,2021-03-25,36892
Austria,AUT,2021-03-26,36498
Austria,AUT,2021-03-27,35657
Austria,AUT,2021-03-28,35532
Austria,AUT,2021-03-29,37069
Austria,AUT,2021-03-30,37849
Austria,AUT,2021-03-31,37188
Austria,AUT,2021-04-01,36588
Austria,AUT,2021-04-02,35560
Austria,AUT,2021-04-03,32723
Austria,AUT,2021-04-04,32065
Austria,AUT,2021-04-05,30023
Austria,AUT,2021-04-06,29558
Austria,AUT,2021-04-07,32524
Austria,AUT,2021-04-08,36989
Austria,AUT,2021-04-09,41985
Austria,AUT,2021-04-10,48277
Austria,AUT,2021-04-11,50574
Austria,AUT,2021-04-12,53838
Austria,AUT,2021-04-13,54848
Austria,AUT,2021-04-14,56587
Austria,AUT,2021-04-15,56798
Austria,AUT,2021-04-16,55611
Austria,AUT,2021-04-17,54543
Austria,AUT,2021-04-18,53569
Austria,AUT,2021-04-19,53090
Austria,AUT,2021-04-20,53136
Austria,AUT,2021-04-21,52487
Austria,AUT,2021-04-22,51979
Austria,AUT,2021-04-23,51677
Austria,AUT,2021-04-24,49130
Austria,AUT,2021-04-25,50376
Austria,AUT,2021-04-26,50255
Austria,AUT,2021-04-27,50647
Austria,AUT,2021-04-28,49937
Austria,AUT,2021-04-29,50708
Austria,AUT,2021-04-30,52513
Austria,AUT,2021-05-01,52752
Austria,AUT,2021-05-02,51141
Austria,AUT,2021-05-03,50931
Austria,AUT,2021-05-04,52849
Austria,AUT,2021-05-05,55696
Austria,AUT,2021-05-06,58761
Austria,AUT,2021-05-07,62841
Austria,AUT,2021-05-08,64375
Austria,AUT,2021-05-09,64695
Austria,AUT,2021-05-10,66714
Austria,AUT,2021-05-11,67406
Austria,AUT,2021-05-12,70674
Austria,AUT,2021-05-13,61545
Austria,AUT,2021-05-14,58856
Austria,AUT,2021-05-15,59978
Austria,AUT,2021-05-16,60749
Austria,AUT,2021-05-17,61325
Austria,AUT,2021-05-18,61875
Austria,AUT,2021-05-19,62610
Austria,AUT,2021-05-20,73730
Austria,AUT,2021-05-21,76821
Austria,AUT,2021-05-22,76681
Austria,AUT,2021-05-23,77443
Austria,AUT,2021-05-24,74211
Austria,AUT,2021-05-25,72079
Austria,AUT,2021-05-26,70213
Austria,AUT,2021-05-27,68509
Austria,AUT,2021-05-28,68300
Austria,AUT,2021-05-29,68765
Austria,AUT,2021-05-30,70009
Austria,AUT,2021-05-31,72767
Austria,AUT,2021-06-01,77919
Austria,AUT,2021-06-02,85165
Austria,AUT,2021-06-03,80723
Austria,AUT,2021-06-04,80583
Austria,AUT,2021-06-05,80658
Austria,AUT,2021-06-06,82850
Austria,AUT,2021-06-07,84811
Austria,AUT,2021-06-08,84891
Austria,AUT,2021-06-09,81128
Austria,AUT,2021-06-10,88724
Austria,AUT,2021-06-11,91809
Austria,AUT,2021-06-12,92722
Austria,AUT,2021-06-13,90454
Austria,AUT,2021-06-14,89188
Austria,AUT,2021-06-15,88456
Austria,AUT,2021-06-16,88872
Austria,AUT,2021-06-17,87964
Austria,AUT,2021-06-18,85341
